time,properties.taxi_count,day_of_week,minute,hour,sector_1,sector_2,sector_4,sector_5,sector_8
2022-04-04 08:50:00,1827,0,50,8,82,480,370,890,4
2022-04-04 08:55:00,1865,0,55,8,87,502,383,884,6
2022-04-04 09:00:00,1926,0,0,9,83,466,418,953,5
2022-04-04 09:05:00,2062,0,5,9,80,488,447,1041,4
2022-04-04 09:10:00,2166,0,10,9,81,492,470,1121,2
2022-04-04 09:15:00,2164,0,15,9,82,499,441,1138,4
2022-04-04 09:20:00,2281,0,20,9,84,495,440,1257,5
2022-04-04 09:25:00,2353,0,25,9,85,462,439,1366,1
2022-04-04 09:30:00,2357,0,30,9,91,416,416,1429,4
2022-04-04 09:35:00,2317,0,35,9,78,404,421,1407,7
2022-04-04 09:40:00,2091,0,40,9,61,336,354,1333,6
2022-04-04 09:45:00,2291,0,45,9,62,389,352,1478,9
2022-04-04 09:50:00,2269,0,50,9,62,381,321,1494,10
2022-04-04 09:55:00,2355,0,55,9,73,369,321,1579,13
2022-04-04 10:00:00,2437,0,0,10,66,366,326,1670,8
2022-04-04 10:05:00,2621,0,5,10,61,417,345,1784,13
2022-04-04 10:10:00,2720,0,10,10,72,390,382,1870,6
2022-04-04 10:15:00,2766,0,15,10,73,410,365,1911,6
2022-04-04 10:20:00,2875,0,20,10,66,425,341,2036,6
2022-04-04 10:25:00,2967,0,25,10,80,410,365,2107,5
2022-04-04 10:30:00,2879,0,30,10,70,382,350,2070,7
2022-04-04 10:35:00,2946,0,35,10,68,432,341,2093,12
2022-04-04 10:40:00,2936,0,40,10,71,427,342,2089,7
2022-04-04 10:45:00,2932,0,45,10,76,427,350,2068,11
2022-04-04 10:50:00,2981,0,50,10,81,451,340,2100,9
2022-04-04 10:55:00,2988,0,55,10,76,465,351,2082,14
2022-04-04 11:00:00,2629,0,0,11,68,451,301,1794,15
2022-04-04 11:05:00,3109,0,5,11,73,488,353,2179,16
2022-04-04 11:10:00,2083,0,10,11,53,400,218,1404,8
2022-04-04 11:15:00,3077,0,15,11,75,470,373,2150,9
2022-04-04 11:20:00,3012,0,20,11,68,494,357,2080,13
2022-04-04 11:25:00,2980,0,25,11,66,489,357,2061,7
2022-04-04 11:30:00,2922,0,30,11,71,494,337,2007,13
2022-04-04 11:35:00,2833,0,35,11,74,463,315,1971,10
2022-04-04 11:40:00,2856,0,40,11,79,495,318,1954,10
2022-04-04 11:45:00,2738,0,45,11,83,499,321,1823,12
2022-04-04 11:50:00,2750,0,50,11,74,510,324,1829,13
2022-04-04 11:55:00,2724,0,55,11,79,520,289,1832,4
2022-04-04 12:00:00,2777,0,0,12,97,527,315,1831,7
2022-04-04 12:05:00,2734,0,5,12,102,537,296,1788,9
2022-04-04 12:10:00,2735,0,10,12,97,575,294,1762,6
2022-04-04 12:15:00,2768,0,15,12,94,576,317,1771,10
2022-04-04 12:20:00,2774,0,20,12,101,579,329,1761,4
2022-04-04 12:25:00,2846,0,25,12,101,605,304,1828,5
2022-04-04 12:30:00,2912,0,30,12,83,611,310,1899,8
2022-04-04 12:35:00,2932,0,35,12,86,614,355,1868,9
2022-04-04 12:40:00,2901,0,40,12,90,611,353,1842,5
2022-04-04 12:45:00,2871,0,45,12,91,637,339,1796,8
2022-04-04 12:50:00,2860,0,50,12,93,657,309,1789,11
2022-04-04 12:55:00,2875,0,55,12,94,628,336,1807,10
2022-04-04 13:00:00,2879,0,0,13,104,663,315,1785,12
2022-04-04 13:05:00,2914,0,5,13,109,656,356,1781,12
2022-04-04 13:10:00,2829,0,10,13,112,653,326,1725,13
2022-04-04 13:15:00,2852,0,15,13,125,748,319,1648,12
2022-04-04 13:20:00,2188,0,20,13,101,552,248,1277,10
2022-04-04 13:25:00,1946,0,25,13,84,505,234,1117,6
2022-04-04 13:30:00,2116,0,30,13,79,495,259,1278,5
2022-04-04 13:35:00,2604,0,35,13,101,630,316,1553,4
2022-04-04 13:40:00,2471,0,40,13,100,575,307,1480,9
2022-04-04 13:45:00,2440,0,45,13,100,571,322,1437,9
2022-04-04 13:50:00,2480,0,50,13,102,574,321,1467,15
2022-04-04 13:55:00,2472,0,55,13,97,584,324,1455,12
2022-04-04 14:00:00,2500,0,0,14,100,586,331,1473,10
2022-04-04 14:05:00,2555,0,5,14,102,616,366,1464,7
2022-04-04 14:10:00,2680,0,10,14,104,645,391,1526,14
2022-04-04 14:15:00,2717,0,15,14,95,641,398,1573,10
2022-04-04 14:20:00,2717,0,20,14,95,618,373,1619,12
2022-04-04 14:25:00,2724,0,25,14,93,621,412,1582,16
2022-04-04 14:30:00,2794,0,30,14,94,666,437,1586,11
2022-04-04 14:35:00,2812,0,35,14,91,655,436,1623,7
2022-04-04 14:40:00,2797,0,40,14,94,685,418,1591,9
2022-04-04 14:45:00,2788,0,45,14,119,647,409,1604,9
2022-04-04 14:50:00,2819,0,50,14,121,670,388,1633,7
2022-04-04 14:55:00,2843,0,55,14,111,725,397,1605,5
2022-04-04 15:00:00,2835,0,0,15,128,708,422,1565,12
2022-04-04 15:05:00,2977,0,5,15,128,724,437,1680,8
2022-04-04 15:10:00,3010,0,10,15,134,732,414,1723,7
2022-04-04 15:15:00,3014,0,15,15,130,708,438,1731,7
2022-04-04 15:20:00,3033,0,20,15,121,747,452,1703,10
2022-04-04 15:25:00,3070,0,25,15,106,776,443,1736,9
2022-04-04 15:30:00,3039,0,30,15,125,789,423,1691,8
2022-04-04 15:35:00,3028,0,35,15,123,820,396,1682,6
2022-04-04 15:40:00,2924,0,40,15,132,790,390,1605,6
2022-04-04 15:45:00,2839,0,45,15,117,756,393,1564,7
2022-04-04 15:50:00,2891,0,50,15,119,797,405,1561,8
2022-04-04 15:55:00,2955,0,55,15,137,838,408,1563,8
2022-04-04 16:00:00,2935,0,0,16,104,824,414,1586,6
2022-04-04 16:05:00,2974,0,5,16,114,872,391,1590,6
2022-04-04 16:10:00,2873,0,10,16,106,865,364,1532,6
2022-04-04 16:15:00,2728,0,15,16,123,809,344,1445,7
2022-04-04 16:20:00,2699,0,20,16,136,788,322,1444,8
2022-04-04 16:25:00,2679,0,25,16,130,767,346,1427,8
2022-04-04 16:30:00,2586,0,30,16,139,740,316,1384,6
2022-04-04 16:35:00,2471,0,35,16,128,723,312,1303,3
2022-04-04 16:40:00,2432,0,40,16,129,704,331,1264,2
2022-04-04 16:45:00,2389,0,45,16,127,726,309,1223,3
2022-04-04 16:50:00,2374,0,50,16,124,698,305,1243,2
2022-04-04 16:55:00,2329,0,55,16,119,693,333,1180,3
2022-04-04 17:00:00,2250,0,0,17,102,657,298,1188,4
2022-04-04 17:05:00,2225,0,5,17,106,695,280,1138,6
2022-04-04 17:10:00,2099,0,10,17,107,677,279,1034,2
2022-04-04 17:15:00,1959,0,15,17,113,633,247,964,2
2022-04-04 17:20:00,1907,0,20,17,119,630,240,918,0
2022-04-04 17:25:00,2000,0,25,17,124,667,263,943,3
2022-04-04 17:30:00,1969,0,30,17,117,642,266,942,1
2022-04-04 17:35:00,1966,0,35,17,113,636,249,964,3
2022-04-04 17:40:00,1967,0,40,17,104,643,236,980,3
2022-04-04 17:45:00,1991,0,45,17,106,656,247,976,5
2022-04-04 17:50:00,1992,0,50,17,106,647,234,998,6
2022-04-04 17:55:00,2063,0,55,17,110,657,244,1050,1
2022-04-04 18:00:00,2058,0,0,18,114,624,279,1037,3
2022-04-04 18:05:00,2086,0,5,18,118,646,281,1034,5
2022-04-04 18:10:00,1972,0,10,18,111,597,243,1020,1
2022-04-04 18:15:00,1921,0,15,18,97,631,232,961,0
2022-04-04 18:20:00,1885,0,20,18,93,624,253,911,4
2022-04-04 18:25:00,1920,0,25,18,105,674,258,880,2
2022-04-04 18:30:00,1952,0,30,18,118,689,249,892,4
2022-04-04 18:35:00,1904,0,35,18,121,645,264,872,2
2022-04-04 18:40:00,1948,0,40,18,108,689,265,884,2
2022-04-04 18:45:00,1991,0,45,18,102,683,288,912,6
2022-04-04 18:50:00,1997,0,50,18,109,687,274,922,5
2022-04-04 18:55:00,2073,0,55,18,106,731,268,967,1
2022-04-04 19:00:00,2181,0,0,19,109,751,278,1040,2
2022-04-04 19:05:00,2272,0,5,19,103,731,319,1116,3
2022-04-04 19:10:00,2401,0,10,19,115,730,341,1210,5
2022-04-04 19:15:00,2488,0,15,19,121,757,344,1263,2
2022-04-04 19:20:00,2587,0,20,19,125,790,342,1322,8
2022-04-04 19:25:00,2696,0,25,19,122,776,359,1429,9
2022-04-04 19:30:00,2832,0,30,19,132,782,371,1531,16
2022-04-04 19:35:00,2865,0,35,19,135,805,357,1560,8
2022-04-04 19:40:00,2875,0,40,19,136,807,335,1586,9
2022-04-04 19:45:00,2910,0,45,19,130,793,357,1609,19
2022-04-04 19:50:00,2929,0,50,19,113,832,368,1602,13
2022-04-04 19:55:00,2974,0,55,19,106,848,367,1636,17
2022-04-04 20:00:00,2955,0,0,20,112,832,364,1632,15
2022-04-04 20:05:00,2890,0,5,20,110,823,339,1609,9
2022-04-04 20:10:00,2809,0,10,20,105,791,357,1544,12
2022-04-04 20:15:00,2757,0,15,20,110,754,354,1530,9
2022-04-04 20:20:00,2500,0,20,20,95,663,320,1410,12
2022-04-04 20:25:00,2657,0,25,20,112,745,352,1436,12
2022-04-04 20:30:00,2698,0,30,20,113,808,339,1431,7
2022-04-04 20:35:00,2758,0,35,20,104,790,333,1523,8
2022-04-04 20:40:00,2779,0,40,20,122,795,330,1522,10
2022-04-04 20:45:00,2820,0,45,20,129,832,344,1504,11
2022-04-04 20:50:00,2835,0,50,20,108,815,354,1550,7
2022-04-04 20:55:00,2892,0,55,20,119,820,375,1572,6
2022-04-04 21:00:00,2884,0,0,21,120,824,353,1576,11
2022-04-04 21:05:00,2815,0,5,21,127,810,319,1553,6
2022-04-04 21:10:00,2754,0,10,21,115,806,310,1512,11
2022-04-04 21:15:00,2644,0,15,21,120,796,298,1417,13
2022-04-04 21:20:00,2585,0,20,21,118,784,285,1384,14
2022-04-04 21:25:00,2554,0,25,21,133,791,270,1350,10
2022-04-04 21:30:00,2576,0,30,21,143,790,268,1366,9
2022-04-04 21:35:00,2555,0,35,21,140,812,274,1318,11
2022-04-04 21:40:00,2545,0,40,21,125,823,275,1310,12
2022-04-04 21:45:00,2531,0,45,21,130,810,299,1284,8
2022-04-04 21:50:00,2500,0,50,21,135,812,294,1251,8
2022-04-04 21:55:00,2594,0,55,21,139,819,340,1285,11
2022-04-04 22:00:00,2641,0,0,22,136,830,314,1351,10
2022-04-04 22:05:00,2576,0,5,22,129,812,284,1339,12
2022-04-04 22:10:00,2568,0,10,22,148,809,284,1315,12
2022-04-04 22:15:00,2560,0,15,22,133,822,284,1310,11
2022-04-04 22:20:00,2528,0,20,22,136,781,290,1317,4
2022-04-04 22:25:00,2594,0,25,22,126,814,319,1330,4
2022-04-04 22:30:00,2698,0,30,22,120,860,311,1399,8
2022-04-04 22:35:00,2699,0,35,22,121,831,306,1430,11
2022-04-04 22:40:00,2760,0,40,22,119,833,308,1492,8
2022-04-04 22:45:00,2820,0,45,22,129,821,334,1525,10
2022-04-04 22:50:00,2843,0,50,22,122,823,334,1556,7
2022-04-04 22:55:00,2895,0,55,22,126,826,329,1601,13
2022-04-04 23:00:00,2902,0,0,23,125,799,317,1652,9
2022-04-04 23:05:00,2913,0,5,23,137,807,309,1646,14
2022-04-04 23:10:00,2917,0,10,23,132,800,292,1685,8
2022-04-04 23:15:00,2799,0,15,23,133,774,263,1619,10
2022-04-04 23:20:00,2712,0,20,23,116,735,273,1581,6
2022-04-04 23:25:00,2777,0,25,23,128,771,292,1578,8
2022-04-04 23:30:00,2789,0,30,23,129,793,284,1575,8
2022-04-04 23:35:00,2806,0,35,23,127,797,282,1587,13
2022-04-04 23:40:00,2818,0,40,23,127,792,278,1612,9
2022-04-04 23:45:00,2822,0,45,23,139,783,275,1610,15
2022-04-04 23:50:00,2741,0,50,23,130,766,298,1532,15
2022-04-04 23:55:00,2673,0,55,23,130,777,281,1472,12
2022-04-05 00:00:00,2633,1,0,0,118,795,291,1417,12
2022-04-05 00:05:00,1367,1,5,0,63,280,174,842,8
2022-04-05 00:10:00,1283,1,10,0,65,512,129,572,5
2022-04-05 00:15:00,2488,1,15,0,113,780,285,1292,18
2022-04-05 00:20:00,2411,1,20,0,123,767,278,1224,19
2022-04-05 00:25:00,2396,1,25,0,128,762,308,1180,18
2022-04-05 00:30:00,2352,1,30,0,137,756,295,1143,21
2022-04-05 00:35:00,2387,1,35,0,132,794,295,1149,17
2022-04-05 00:40:00,2357,1,40,0,133,799,279,1132,14
2022-04-05 00:45:00,2361,1,45,0,135,799,281,1134,12
2022-04-05 00:50:00,2301,1,50,0,135,797,267,1086,16
2022-04-05 00:55:00,2328,1,55,0,129,839,276,1070,14
2022-04-05 01:00:00,2301,1,0,1,128,810,284,1067,12
2022-04-05 01:05:00,2320,1,5,1,118,807,298,1082,15
2022-04-05 01:10:00,2317,1,10,1,125,820,275,1081,16
2022-04-05 01:15:00,2330,1,15,1,119,816,251,1132,12
2022-04-05 01:20:00,1491,1,20,1,80,653,142,612,4
2022-04-05 01:25:00,2309,1,25,1,106,798,267,1127,11
2022-04-05 01:30:00,2258,1,30,1,113,774,247,1116,8
2022-04-05 01:35:00,2303,1,35,1,115,802,254,1123,9
2022-04-05 01:40:00,2290,1,40,1,110,813,237,1120,10
2022-04-05 01:45:00,2092,1,45,1,110,733,210,1032,7
2022-04-05 01:50:00,2300,1,50,1,120,781,250,1137,12
2022-04-05 01:55:00,2303,1,55,1,123,788,240,1140,12
2022-04-05 02:00:00,2284,1,0,2,110,757,243,1163,11
2022-04-05 02:05:00,2237,1,5,2,110,730,241,1147,9
2022-04-05 02:10:00,2239,1,10,2,95,707,246,1179,12
2022-04-05 02:15:00,2212,1,15,2,99,702,231,1167,13
2022-04-05 02:20:00,2162,1,20,2,111,695,232,1110,14
2022-04-05 02:25:00,2189,1,25,2,101,710,233,1130,15
2022-04-05 02:30:00,2173,1,30,2,99,696,241,1120,17
2022-04-05 02:35:00,2099,1,35,2,104,664,232,1087,12
2022-04-05 02:40:00,2097,1,40,2,90,710,222,1057,18
2022-04-05 02:45:00,2111,1,45,2,97,698,215,1083,18
2022-04-05 02:50:00,2102,1,50,2,102,688,234,1060,18
2022-04-05 02:55:00,2098,1,55,2,96,718,236,1031,17
2022-04-05 03:00:00,2048,1,0,3,101,718,235,981,13
2022-04-05 03:05:00,1982,1,5,3,96,699,234,937,16
2022-04-05 03:10:00,1952,1,10,3,100,691,231,913,17
2022-04-05 03:15:00,1953,1,15,3,102,694,219,925,13
2022-04-05 03:20:00,1918,1,20,3,94,690,205,917,12
2022-04-05 03:25:00,1949,1,25,3,101,698,213,924,13
2022-04-05 03:30:00,1987,1,30,3,102,703,220,947,15
2022-04-05 03:35:00,1953,1,35,3,103,685,215,932,18
2022-04-05 03:40:00,1891,1,40,3,103,671,207,897,13
2022-04-05 03:45:00,1898,1,45,3,97,687,210,890,14
2022-04-05 03:50:00,1874,1,50,3,98,682,213,870,11
2022-04-05 03:55:00,1884,1,55,3,104,682,212,876,10
2022-04-05 04:00:00,1902,1,0,4,109,678,216,887,12
2022-04-05 04:05:00,1878,1,5,4,111,688,199,869,11
2022-04-05 04:10:00,1845,1,10,4,109,673,193,857,13
2022-04-05 04:15:00,1813,1,15,4,110,660,190,847,6
2022-04-05 04:20:00,1223,1,20,4,64,544,145,465,5
2022-04-05 04:25:00,1806,1,25,4,111,666,196,828,5
2022-04-05 04:30:00,1818,1,30,4,101,681,214,817,5
2022-04-05 04:35:00,1798,1,35,4,93,678,210,812,5
2022-04-05 04:40:00,1805,1,40,4,105,681,197,814,8
2022-04-05 04:45:00,1809,1,45,4,101,676,204,818,10
2022-04-05 04:50:00,1812,1,50,4,101,673,199,834,5
2022-04-05 04:55:00,1786,1,55,4,101,663,195,823,4
2022-04-05 05:00:00,1816,1,0,5,103,670,199,836,8
2022-04-05 05:05:00,1880,1,5,5,111,678,211,874,6
2022-04-05 05:10:00,1901,1,10,5,106,685,197,907,6
2022-04-05 05:15:00,1886,1,15,5,105,673,210,891,7
2022-04-05 05:20:00,1882,1,20,5,109,687,210,871,5
2022-04-05 05:25:00,1882,1,25,5,110,667,203,895,7
2022-04-05 05:30:00,1886,1,30,5,102,657,228,894,5
2022-04-05 05:35:00,1864,1,35,5,102,651,220,888,3
2022-04-05 05:40:00,1894,1,40,5,109,674,214,892,5
2022-04-05 05:45:00,1890,1,45,5,94,669,223,899,5
2022-04-05 05:50:00,1899,1,50,5,110,666,232,882,8
2022-04-05 05:55:00,1943,1,55,5,107,683,229,915,9
2022-04-05 06:00:00,1872,1,0,6,112,661,233,862,4
2022-04-05 06:05:00,1836,1,5,6,110,658,233,830,3
2022-04-05 06:10:00,1720,1,10,6,101,638,202,776,3
2022-04-05 06:15:00,1768,1,15,6,98,637,186,842,5
2022-04-05 06:20:00,1792,1,20,6,89,626,201,870,6
2022-04-05 06:25:00,1797,1,25,6,78,606,204,904,5
2022-04-05 06:30:00,1774,1,30,6,79,579,192,920,4
2022-04-05 06:35:00,1795,1,35,6,69,577,212,935,2
2022-04-05 06:40:00,1792,1,40,6,67,582,212,930,1
2022-04-05 06:45:00,1782,1,45,6,73,584,216,906,3
2022-04-05 06:50:00,1771,1,50,6,74,585,218,889,3
2022-04-05 06:55:00,1831,1,55,6,68,566,219,971,5
2022-04-05 07:00:00,1833,1,0,7,64,546,255,963,4
2022-04-05 07:05:00,1944,1,5,7,75,561,257,1043,7
2022-04-05 07:10:00,2013,1,10,7,77,590,291,1049,6
2022-04-05 07:15:00,2059,1,15,7,83,601,293,1076,5
2022-04-05 07:20:00,2118,1,20,7,88,618,297,1111,4
2022-04-05 07:25:00,2169,1,25,7,81,632,312,1142,1
2022-04-05 07:30:00,2239,1,30,7,69,645,329,1194,2
2022-04-05 07:35:00,1716,1,35,7,50,480,276,907,1
2022-04-05 07:40:00,2206,1,40,7,85,626,358,1135,2
2022-04-05 07:45:00,2144,1,45,7,79,594,336,1132,2
2022-04-05 07:50:00,2072,1,50,7,78,535,349,1108,2
2022-04-05 07:55:00,2022,1,55,7,69,541,348,1063,1
2022-04-05 08:00:00,2026,1,0,8,79,527,341,1074,4
2022-04-05 08:05:00,2030,1,5,8,82,539,377,1028,3
2022-04-05 08:10:00,1977,1,10,8,76,529,373,993,5
2022-04-05 08:15:00,1839,1,15,8,77,476,349,928,7
2022-04-05 08:20:00,1831,1,20,8,84,492,323,925,7
2022-04-05 08:25:00,1771,1,25,8,78,458,315,913,7
2022-04-05 08:30:00,1746,1,30,8,63,463,327,885,6
2022-04-05 08:35:00,1792,1,35,8,65,479,359,884,4
2022-04-05 08:40:00,1782,1,40,8,67,483,390,840,2
2022-04-05 08:45:00,1765,1,45,8,73,458,381,848,4
2022-04-05 08:50:00,1766,1,50,8,64,452,371,874,5
2022-04-05 08:55:00,1712,1,55,8,62,436,363,846,4
2022-04-05 09:00:00,1817,1,0,9,55,432,410,913,7
2022-04-05 09:05:00,1986,1,5,9,66,446,448,1020,6
2022-04-05 09:10:00,2039,1,10,9,78,448,446,1063,4
2022-04-05 09:15:00,2027,1,15,9,79,437,420,1087,4
2022-04-05 09:20:00,2112,1,20,9,80,434,416,1176,6
2022-04-05 09:25:00,2125,1,25,9,67,423,401,1231,3
2022-04-05 09:30:00,2286,1,30,9,63,412,429,1373,7
2022-04-05 09:35:00,2236,1,35,9,55,406,376,1393,6
2022-04-05 09:40:00,2139,1,40,9,71,380,324,1357,7
2022-04-05 09:45:00,2122,1,45,9,70,378,314,1349,11
2022-04-05 09:50:00,2157,1,50,9,70,371,309,1399,7
2022-04-05 09:55:00,2235,1,55,9,61,368,313,1483,9
2022-04-05 10:00:00,2403,1,0,10,67,376,300,1644,15
2022-04-05 10:05:00,2424,1,5,10,74,381,292,1658,17
2022-04-05 10:10:00,2594,1,10,10,69,399,332,1785,9
2022-04-05 10:15:00,2574,1,15,10,64,401,303,1795,11
2022-04-05 10:20:00,2635,1,20,10,59,391,299,1874,12
2022-04-05 10:25:00,2706,1,25,10,65,399,301,1931,10
2022-04-05 10:30:00,2707,1,30,10,57,401,281,1958,10
2022-04-05 10:35:00,2648,1,35,10,62,409,268,1898,10
2022-04-05 10:40:00,2583,1,40,10,61,406,264,1837,14
2022-04-05 10:45:00,2588,1,45,10,70,389,271,1843,15
2022-04-05 10:50:00,2702,1,50,10,59,406,301,1921,15
2022-04-05 10:55:00,2728,1,55,10,60,418,297,1939,14
2022-04-05 11:00:00,2769,1,0,11,65,435,292,1965,12
2022-04-05 11:05:00,2801,1,5,11,82,501,304,1904,10
2022-04-05 11:10:00,2811,1,10,11,78,429,304,1989,10
2022-04-05 11:15:00,2840,1,15,11,78,450,318,1980,14
2022-04-05 11:20:00,2775,1,20,11,70,446,294,1956,9
2022-04-05 11:25:00,2796,1,25,11,79,461,319,1930,7
2022-04-05 11:30:00,2731,1,30,11,69,470,324,1858,9
2022-04-05 11:35:00,2615,1,35,11,76,465,295,1765,14
2022-04-05 11:40:00,2543,1,40,11,81,453,277,1724,7
2022-04-05 11:45:00,2552,1,45,11,79,442,256,1764,10
2022-04-05 11:50:00,2488,1,50,11,62,454,272,1691,9
2022-04-05 11:55:00,2431,1,55,11,65,471,259,1623,13
2022-04-05 12:00:00,2475,1,0,12,68,489,270,1631,17
2022-04-05 12:05:00,2492,1,5,12,68,477,247,1687,13
2022-04-05 12:10:00,2511,1,10,12,68,510,263,1659,11
2022-04-05 12:15:00,2592,1,15,12,70,514,268,1730,10
2022-04-05 12:20:00,2645,1,20,12,66,541,266,1765,7
2022-04-05 12:25:00,2672,1,25,12,69,561,256,1775,11
2022-04-05 12:30:00,2707,1,30,12,65,572,266,1793,11
2022-04-05 12:35:00,2702,1,35,12,75,558,291,1768,10
2022-04-05 12:40:00,2721,1,40,12,84,550,299,1776,12
2022-04-05 12:45:00,2703,1,45,12,66,572,289,1764,12
2022-04-05 12:50:00,2649,1,50,12,67,553,299,1725,5
2022-04-05 12:55:00,2761,1,55,12,89,569,315,1782,6
2022-04-05 13:00:00,2780,1,0,13,84,605,300,1788,3
2022-04-05 13:05:00,2806,1,5,13,92,631,276,1803,3
2022-04-05 13:10:00,2788,1,10,13,95,623,276,1782,12
2022-04-05 13:15:00,2738,1,15,13,106,618,302,1707,5
2022-04-05 13:20:00,2683,1,20,13,88,642,299,1648,6
2022-04-05 13:25:00,2662,1,25,13,89,652,297,1621,2
2022-04-05 13:30:00,2651,1,30,13,92,625,326,1604,3
2022-04-05 13:35:00,2552,1,35,13,91,566,298,1591,6
2022-04-05 13:40:00,2424,1,40,13,78,558,303,1477,8
2022-04-05 13:45:00,2372,1,45,13,75,552,317,1419,8
2022-04-05 13:50:00,2392,1,50,13,85,552,309,1431,15
2022-04-05 13:55:00,2429,1,55,13,83,586,307,1439,13
2022-04-05 14:00:00,2523,1,0,14,79,603,345,1488,7
2022-04-05 14:05:00,2517,1,5,14,88,583,336,1504,5
2022-04-05 14:10:00,2595,1,10,14,102,640,317,1525,11
2022-04-05 14:15:00,2596,1,15,14,112,619,320,1533,12
2022-04-05 14:20:00,2586,1,20,14,120,646,333,1481,6
2022-04-05 14:25:00,2693,1,25,14,117,690,352,1526,8
2022-04-05 14:30:00,2684,1,30,14,111,652,363,1549,9
2022-04-05 14:35:00,2769,1,35,14,130,669,365,1594,10
2022-04-05 14:40:00,2783,1,40,14,136,693,366,1579,9
2022-04-05 14:45:00,2829,1,45,14,139,699,384,1599,8
2022-04-05 14:50:00,2840,1,50,14,136,706,374,1616,8
2022-04-05 14:55:00,2914,1,55,14,126,772,400,1611,5
2022-04-05 15:00:00,2922,1,0,15,129,768,413,1608,4
2022-04-05 15:05:00,3065,1,5,15,128,796,438,1690,12
2022-04-05 15:10:00,3060,1,10,15,131,798,431,1687,11
2022-04-05 15:15:00,3022,1,15,15,114,808,458,1637,4
2022-04-05 15:20:00,3062,1,20,15,113,823,426,1694,6
2022-04-05 15:25:00,2998,1,25,15,125,793,403,1667,10
2022-04-05 15:30:00,3020,1,30,15,138,813,387,1674,8
2022-04-05 15:35:00,3034,1,35,15,142,856,399,1634,3
2022-04-05 15:40:00,3034,1,40,15,142,856,399,1634,3
2022-04-05 15:45:00,2988,1,45,15,137,833,410,1603,5
2022-04-05 15:50:00,2866,1,50,15,114,814,400,1530,7
2022-04-05 15:55:00,2870,1,55,15,119,812,382,1547,10
2022-04-05 16:00:00,2926,1,0,16,123,844,388,1563,8
2022-04-05 16:05:00,2791,1,5,16,132,803,334,1517,5
2022-04-05 16:10:00,2878,1,10,16,119,871,363,1516,9
2022-04-05 16:15:00,2808,1,15,16,114,841,351,1495,7
2022-04-05 16:20:00,2741,1,20,16,103,804,342,1485,7
2022-04-05 16:25:00,2750,1,25,16,119,791,328,1505,7
2022-04-05 16:30:00,2693,1,30,16,116,782,336,1450,9
2022-04-05 16:35:00,2598,1,35,16,125,789,312,1365,6
2022-04-05 16:40:00,2532,1,40,16,117,754,311,1343,6
2022-04-05 16:45:00,2500,1,45,16,125,777,282,1306,9
2022-04-05 16:50:00,2424,1,50,16,127,784,288,1217,6
2022-04-05 16:55:00,2395,1,55,16,128,766,272,1218,9
2022-04-05 17:00:00,2231,1,0,17,116,705,253,1151,5
2022-04-05 17:05:00,2315,1,5,17,100,738,269,1201,7
2022-04-05 17:10:00,2182,1,10,17,91,714,245,1125,7
2022-04-05 17:15:00,2121,1,15,17,104,711,236,1062,8
2022-04-05 17:20:00,2073,1,20,17,93,697,219,1050,14
2022-04-05 17:25:00,2101,1,25,17,91,700,219,1082,9
2022-04-05 17:30:00,1119,1,30,17,58,410,98,552,1
2022-04-05 17:35:00,1100,1,35,17,56,406,106,532,0
2022-04-05 17:40:00,1114,1,40,17,56,402,109,545,2
2022-04-05 17:45:00,1094,1,45,17,59,404,103,527,1
2022-04-05 17:50:00,1102,1,50,17,58,398,101,544,1
2022-04-05 17:55:00,1054,1,55,17,57,386,102,509,0
2022-04-05 18:00:00,1069,1,0,18,64,382,105,517,1
2022-04-05 18:05:00,1092,1,5,18,61,395,107,527,2
2022-04-05 18:10:00,1057,1,10,18,55,393,107,501,1
2022-04-05 18:15:00,1005,1,15,18,53,384,96,470,2
2022-04-05 18:20:00,1014,1,20,18,55,383,95,479,2
2022-04-05 18:25:00,1018,1,25,18,54,402,98,462,2
2022-04-05 18:30:00,1010,1,30,18,46,393,105,465,1
2022-04-05 18:35:00,999,1,35,18,46,392,103,456,2
2022-04-05 18:40:00,1000,1,40,18,45,391,102,460,2
2022-04-05 18:45:00,983,1,45,18,44,378,103,457,1
2022-04-05 18:50:00,1000,1,50,18,49,394,100,455,2
2022-04-05 18:55:00,1063,1,55,18,58,397,99,508,1
2022-04-05 19:00:00,1040,1,0,19,63,401,94,482,0
2022-04-05 19:05:00,1023,1,5,19,63,384,100,475,1
2022-04-05 19:10:00,1056,1,10,19,58,396,113,489,0
2022-04-05 19:15:00,1041,1,15,19,59,395,102,483,2
2022-04-05 19:20:00,1083,1,20,19,63,407,119,492,2
2022-04-05 19:25:00,1079,1,25,19,55,403,123,496,2
2022-04-05 19:30:00,1134,1,30,19,55,430,113,534,2
2022-04-05 19:35:00,1166,1,35,19,60,431,112,562,1
2022-04-05 19:40:00,1196,1,40,19,60,432,126,573,5
2022-04-05 19:45:00,1198,1,45,19,50,447,123,576,2
2022-04-05 19:50:00,1240,1,50,19,55,445,123,615,2
2022-04-05 19:55:00,1267,1,55,19,52,461,130,622,2
2022-04-05 20:00:00,1251,1,0,20,56,452,128,613,2
2022-04-05 20:05:00,1255,1,5,20,56,453,116,625,5
2022-04-05 20:10:00,1196,1,10,20,57,427,123,584,5
2022-04-05 20:15:00,1227,1,15,20,61,438,122,601,5
